price,region,address,bedrooms,bathrooms
"1,250,000","Guelph, ON","78 NORFOLK Street, Guelph, Ontario",0 + 0,3
"799,000","Guelph, ON","153 CITYVIEW Drive, Guelph, Ontario",,
"849,000","Guelph, ON","258 GROVE ST, Guelph, Ontario",2 + 2,2
"21,900,000","Guelph, ON","41-44 GEORGE Street, Guelph, Ontario",,
1,"Guelph, ON","Q HANLON CREEK BLVD, Guelph, Ontario",,
1,"Guelph, ON","Q HANLON CREEK Boulevard, Guelph, Ontario",,
"499,000","Kitchener, ON","33 LEONARD Street, Kitchener, Ontario",4 + 0,1
"799,900","Kitchener, ON","40 TAGGE Street, Kitchener, Ontario",3 + 0,3
"499,900","Kitchener, ON","550 EPHRAIM Street, Kitchener, Ontario",3 + 0,1
"849,900","Kitchener, ON","59 Nichole Crescent, Kitchener, Ontario",3,3
"369,900","Kitchener, ON","30 HUGO Crescent Unit# 108, Kitchener, Ontario",1 + 0,1
"399,900","Kitchener, ON","162 JANSEN Avenue Unit# 25, Kitchener, Ontario",3 + 0,2
"499,900","Kitchener, ON","#27 -205 HIGHLAND CRES, Kitchener, Ontario",2 + 0,2
"650,000","Kitchener, ON","56 PEPPERWOOD CRES, Kitchener, Ontario",3 + 0,2
"649,900","Kitchener, ON","201 GLEN RD, Kitchener, Ontario",1 + 2,1
"1,999,900","Kitchener, ON","215 MORGAN AVE, Kitchener, Ontario",9,4
"999,000","Kitchener, ON","219 HOLLYRIDGE Crescent, Kitchener, Ontario",3 + 0,3
"899,000","Kitchener, ON","31 BONNYBANK CRT, Kitchener, Ontario",3,3
"700,000","Kitchener, ON","77 WATERCRESS Court, Kitchener, Ontario",3 + 0,2
"489,900","Kitchener, ON","404 KING Street W Unit# 416, Kitchener, Ontario",1 + 0,1
"638,000","Kitchener, ON","121 SOUTHWOOD Drive, Kitchener, Ontario",3 + 0,2
"950,000","Kitchener, ON","230 WATERBROOK LANE, Kitchener, Ontario",3,3
"399,990","Kitchener, ON","110 FERGUS AVE Avenue Unit# 215, Kitchener, Ontario",1 + 0,1
"499,900","Kitchener, ON","205 HIGHLAND Crescent Unit# 27, Kitchener, Ontario",2 + 0,2
"649,900","Kitchener, ON","201 GLEN Road, Kitchener, Ontario",1 + 2,1
"650,000","Kitchener, ON","56 PEPPERWOOD Crescent, Kitchener, Ontario",3 + 0,2
"699,900","Kitchener, ON","1100 FAIRWAY ROAD NORTH Road N Unit# A, Kitchener, Ontario",3 + 0,2
"999,000","Kitchener, ON","927 PEBBLECREEK Court, Kitchener, Ontario",3 + 0,4
"1,089,000","Kitchener, ON","51 NINE PINES Road, Kitchener, Ontario",4 + 1,4
"899,000","Kitchener, ON","31 BONNYBANK Court, Kitchener, Ontario",3 + 0,3
"799,900","Kitchener, ON","100 OLD FOREST Crescent, Kitchener, Ontario",4 + 0,3
"650,000","Kitchener, ON","131 PINEDALE Drive, Kitchener, Ontario",3 + 1,1
"399,900","Kitchener, ON","#301 -260 SHELDON AVE N, Kitchener, Ontario",2,2
"425,000","Kitchener, ON","#52 -3085 KINGSWAY DR, Kitchener, Ontario",3,2
"499,000","Kitchener, ON","110 FERGUS Avenue Unit# 234, Kitchener, Ontario",1 + 0,1
"399,900","Kitchener, ON","260 SHELDON Avenue Unit# 301, Kitchener, Ontario",2 + 0,2
"999,900","Kitchener, ON","904 PIONEER GROVE CRT, Kitchener, Ontario",3 + 1,4
"1,499,000","Kitchener, ON","11 SUNBRIDGE Crescent, Kitchener, Ontario",4 + 3,4
"799,900","Kitchener, ON","19 NATHANIEL Crescent, Kitchener, Ontario",3 + 0,2
"629,900","Kitchener, ON","220 INGLESIDE PL, Kitchener, Ontario",3,2
"425,000","Kitchener, ON","3085 KINGSWAY Drive Unit# 52, Kitchener, Ontario",3 + 0,2
"675,000","Kitchener, ON","74 HIGHPARK Avenue, Kitchener, Ontario",3 + 1,2
"629,900","Kitchener, ON","220 INGLESIDE Place, Kitchener, Ontario",3 + 0,2
"525,000","Kitchener, ON","46 CEDARWOODS Crescent Unit# 37, Kitchener, Ontario",3 + 0,2
"999,900","Kitchener, ON","904 PIONEER GROVE Court, Kitchener, Ontario",3 + 1,4
"600,000","Kitchener, ON","114 SHADELAND Crescent, Kitchener, Ontario",3 + 0,2
"849,000","Kitchener, ON","63 ARBOURVIEW CRES, Kitchener, Ontario",3,3
"499,000","Kitchener, ON","#304 -120 MANSION ST, Kitchener, Ontario",1,1
"998,800","Kitchener, ON","107 CARSON DR, Kitchener, Ontario",3 + 1,4
"749,900","Kitchener, ON","27 COTTON GRASS ST, Kitchener, Ontario",3 + 0,2
"850,000","Kitchener, ON","95 PATRICIA AVE, Kitchener, Ontario",3 + 2,2
"849,000","Kitchener, ON","63 ARBOURVIEW Crescent, Kitchener, Ontario",3 + 0,3
"699,900","Kitchener, ON","18 DONLEY Street, Kitchener, Ontario",3 + 0,2
"749,900","Kitchener, ON","27 COTTON GRASS Street, Kitchener, Ontario",3 + 0,2
"750,000","Kitchener, ON","192 DINISON Crescent, Kitchener, Ontario",3 + 0,2
"799,900","Kitchener, ON","30 REISTVIEW ST, Kitchener, Ontario",4 + 0,3
"769,000","Kitchener, ON","8 MEADOW Crescent, Kitchener, Ontario",3 + 0,2
"499,000","Kitchener, ON","#15 -100 KINGSWOOD DR, Kitchener, Ontario",3,2
"749,000","Kitchener, ON","458 FOREST HILL DR, Kitchener, Ontario",4,3
"475,800","Kitchener, ON","55 DUKE Street W Unit# 431, Kitchener, Ontario",1 + 0,1
"299,000","Kitchener, ON","24 MIDLAND Drive Unit# 701, Kitchener, Ontario",2 + 0,1
"359,900","Kitchener, ON","1414 KING Street E Unit# 901, Kitchener, Ontario",2 + 0,1
"749,000","Kitchener, ON","458 FOREST HILL Drive, Kitchener, Ontario",4 + 0,3
"499,000","Kitchener, ON","100 KINGSWOOD Drive Unit# 15, Kitchener, Ontario",3 + 0,2
"859,000","Kitchener, ON","216 UPPER CANADA DR, Kitchener, Ontario",3 + 1,4
"1,799,000","Kitchener, ON","20 WETLAND WAY, Kitchener, Ontario",5,4
"1,149,000","Kitchener, ON","52 SEABROOK Drive, Kitchener, Ontario",3 + 2,4
"799,900","Kitchener, ON","74 DAHLIA Street, Kitchener, Ontario",3 + 0,3
"2,350,000","Kitchener, ON","1760 GLASGOW Street, Kitchener, Ontario",,
"449,900","Kitchener, ON","26 STEWART ST, Kitchener, Ontario",4,2
"650,000","Kitchener, ON","130 WENDY Court, Kitchener, Ontario",3 + 0,2
"499,000","Kitchener, ON","120 MANSION Street Unit# 304, Kitchener, Ontario",1 + 0,1
"850,000","Kitchener, ON","95 PATRICIA Avenue, Kitchener, Ontario",3 + 2,2
"799,900","Kitchener, ON","30 REISTVIEW Street, Kitchener, Ontario",4 + 0,3
"550,000","Kitchener, ON","1674 FISCHER HALLMAN Road Unit# E, Kitchener, Ontario",2 + 0,2
"789,000","Kitchener, ON","33 OUTLOOK TERR, Kitchener, Ontario",3,3
"799,900","Kitchener, ON","259 ROSS AVE, Kitchener, Ontario",3 + 1,2
"849,900","Kitchener, ON","250 FALCONRIDGE Drive, Kitchener, Ontario",3 + 0,4
"699,999","Kitchener, ON","110 HIGHLAND Road E Unit# 12, Kitchener, Ontario",3 + 0,3
"699,999","Kitchener, ON","12-110 HIGHLAND RD E, Kitchener, Ontario",3,3
"449,900","Kitchener, ON","26 STEWART Street, Kitchener, Ontario",4 + 0,2
"750,000","Kitchener, ON","388 LOUISA Street, Kitchener, Ontario",3 + 2,2
"599,900","Kitchener, ON","433 STRASBURG Road, Kitchener, Ontario",3 + 0,1
"699,900","Kitchener, ON","583 GREENBROOK DR, Kitchener, Ontario",4 + 1,2
"549,900","Kitchener, ON","#A1 -361 LANCASTER ST W, Waterloo, Ontario",2,2
"998,800","Kitchener, ON","107 CARSON Drive, Kitchener, Ontario",3 + 1,4
"400,000","Kitchener, ON","#40 -165 GREEN VALLEY DR, Kitchener, Ontario",3,1
"400,000","Kitchener, ON","165 GREEN VALLEY Drive, Kitchener, Ontario",3 + 0,1
"649,000","Kitchener, ON","75 TAMVALE CRES, Kitchener, Ontario",2,2
"725,000","Kitchener, ON","26 FOUR SEASONS Court, Kitchener, Ontario",3 + 0,2
"699,900","Kitchener, ON","155 BROKEN OAK Crescent, Kitchener, Ontario",3 + 0,2
"539,900","Kitchener, ON","175 COMMONWEALTH Street Unit# 411, Kitchener, Ontario",2 + 0,1
"1,099,999","Kitchener, ON","526 BLAIR CREEK Drive, Kitchener, Ontario",4 + 1,3
"699,000","Kitchener, ON","7 VISIONARY Avenue, Kitchener, Ontario",2 + 0,3
"1,199,999","Kitchener, ON","201 LAUREL SPRINGS Court, Kitchener, Ontario",4 + 0,4
"749,900","Kitchener, ON","180 KINZIE Avenue, Kitchener, Ontario",3 + 0,3
"725,000","Kitchener, ON","46 GIBSON Court, Kitchener, Ontario",3 + 1,2
"389,900","Kitchener, ON","24 MIDLAND Drive Unit# 602, Kitchener, Ontario",2 + 0,1
"649,900","Kitchener, ON","18 CATALINA Court, Kitchener, Ontario",3 + 0,2
"649,000","Kitchener, ON","75 TAMVALE Crescent, Kitchener, Ontario",2 + 0,2
"624,900","Kitchener, ON","270 MORRISON Road Unit# 4C, Kitchener, Ontario",2 + 1,4
"798,800","Kitchener, ON","42 FEATHERSTONE ST, Kitchener, Ontario",3,3
"650,000","Kitchener, ON","43 SANDRA Avenue, Kitchener, Ontario",2 + 1,2
"650,000","Kitchener, ON","43 SANDRA AVE, Kitchener, Ontario",3,2
"899,000","Kitchener, ON","161 AUTUMN HILL Crescent, Kitchener, Ontario",4 + 1,4
"499,900","Kitchener, ON","61 THALER Avenue Unit# 12, Kitchener, Ontario",3 + 0,2
"624,900","Kitchener, ON","173 ROSSFORD Crescent, Kitchener, Ontario",3 + 0,1
"699,900","Kitchener, ON","29 PANDORA Avenue N, Kitchener, Ontario",3 + 0,2
"499,000","Kitchener, ON","#115 -112 BENTON ST, Kitchener, Ontario",2,2
"549,900","Kitchener, ON","160 ROCHEFORT Street Unit# A16, Kitchener, Ontario",2 + 0,2
"699,900","Kitchener, ON","583 GREENBROOK Drive, Kitchener, Ontario",4 + 1,2
"14,000,000","Kitchener, ON","600 WABANAKI DR, Kitchener, Ontario",,
"550,000","Kitchener, ON","195 COMMONWEALTH ST, Kitchener, Ontario",2,2
"650,000","Kitchener, ON","95 RIPPLEWOOD CRES, Kitchener, Ontario",3,2
"799,900","Kitchener, ON","71 FRAN ELLEN Crescent, Kitchener, Ontario",3 + 0,2
"14,000,000","Kitchener, ON","600 WABANAKI Drive, Kitchener, Ontario",,
"999,000","Kitchener, ON","259 BIEHN DR, Kitchener, Ontario",3,3
"499,000","Kitchener, ON","112 BENTON Street Unit# 115, Kitchener, Ontario",2 + 0,2
"1,068,800","Kitchener, ON","44 TROY ST, Kitchener, Ontario",4,4
"639,900","Kitchener, ON","21 RUBY Street, Kitchener, Ontario",2 + 0,2
"650,000","Kitchener, ON","95 RIPPLEWOOD Crescent, Kitchener, Ontario",3 + 0,2
"499,000","Kitchener, ON","32 MOWAT Boulevard Unit# 60, Kitchener, Ontario",3 + 0,3
"799,000","Kitchener, ON","64 HEARTH Crescent, Kitchener, Ontario",3 + 0,1
"779,900","Kitchener, ON","306 ST LEGER Street, Kitchener, Ontario",3 + 0,2
"300,000","Kitchener, ON","#403 -283 FAIRWAY RD N, Kitchener, Ontario",3,1
"748,000","Kitchener, ON","14 COACH HILL DR, Kitchener, Ontario",4,2
"999,900","Kitchener, ON","102 HARDING Street, Kitchener, Ontario",3 + 0,2
"450,000","Kitchener, ON","14 WILLIAMSBURG Road Unit# 45, Kitchener, Ontario",3 + 0,2
"680,000","Kitchener, ON","177 GLEN Road, Kitchener, Ontario",3 + 0,1
"699,900","Kitchener, ON","505 GREENBROOK Drive, Kitchener, Ontario",2 + 0,2
"499,000","Kitchener, ON","#60 -32 MOWAT BLVD, Kitchener, Ontario",3,3
"748,000","Kitchener, ON","14 COACH HILL Drive, Kitchener, Ontario",3 + 1,2
"899,000","Kitchener, ON","32 MARY Street, Kitchener, Ontario",3 + 1,3
"3,000,000","Kitchener, ON","10 WOOLWICH Street, Kitchener, Ontario",,
"599,999","Kitchener, ON","5 WAKE ROBIN Drive Unit# 213, Kitchener, Ontario",2 + 0,1
"499,000","Kitchener, ON","175 ELM RIDGE Drive Unit# 34, Kitchener, Ontario",3 + 0,2
"699,000","Kitchener, ON","#303 -55 DUKE ST W, Kitchener, Ontario",2,2
"1,998,888","Kitchener, ON","325 FOREST CREEK Drive, Kitchener, Ontario",4 + 0,4
"300,000","Kitchener, ON","283 FAIRWAY Road N Unit# 403, Kitchener, Ontario",3 + 0,1
"475,000","Kitchener, ON","3227 KING Street E Unit# 311, Kitchener, Ontario",2 + 0,2
"499,900","Kitchener, ON","100 GARMENT Street Unit# 1705, Kitchener, Ontario",1 + 0,1
"399,900","Kitchener, ON","35 GREEN VALLEY Drive Unit# 1114, Kitchener, Ontario",1 + 0,1
"774,900","Kitchener, ON","298 BRIARMEADOW DR S, Kitchener, Ontario",3,4
"699,000","Kitchener, ON","35 APPLEBY ST, Kitchener, Ontario",3,3
"399,000","Kitchener, ON","#206 -80 BRECKENRIDGE DR, Kitchener, Ontario",2,2
"699,000","Kitchener, ON","35 APPLEBY Street, Kitchener, Ontario",3 + 0,3
"774,900","Kitchener, ON","298 BRIARMEADOW Drive, Kitchener, Ontario",3 + 0,4
"725,000","Kitchener, ON","90 BREMBEL ST, Kitchener, Ontario",3,3
"799,000","Kitchener, ON","469 VICTORIA Street S, Kitchener, Ontario",3 + 1,2
"749,000","Kitchener, ON","#A9 -160 ROCHEFORT ST, Kitchener, Ontario",3,2
"1,099,000","Kitchener, ON","227 APPLE HILL CRES E, Kitchener, Ontario",4 + 1,4
"699,900","Kitchener, ON","53 MILLWOOD CRES, Waterloo, Ontario",3,2
"548,000","Kitchener, ON","#115 -690 KING ST W, Kitchener, Ontario",1 + 1,1
"725,000","Kitchener, ON","90 BREMBEL Street, Kitchener, Ontario",3 + 0,3
"1,475,000","Kitchener, ON","583 MILL PARK Drive, Kitchener, Ontario",4 + 0,4
"1,199,900","Kitchener, ON","905 WOODBINE CRT, Kitchener, Ontario",4 + 1,4
"549,000","Kitchener, ON","114-120 VICTORIA Street S Unit# 713, Kitchener, Ontario",1 + 0,1
"699,000","Kitchener, ON","349 BANKSIDE Drive, Kitchener, Ontario",3 + 0,3
"1,548,800","Kitchener, ON","952 STONECLIFFE Walk Unit# 21, Kitchener, Ontario",4 + 0,3
"799,000","Kitchener, ON","38 WHEAT LANE, Kitchener, Ontario",3,2
"599,888","Kitchener, ON","233 NETHERBY LANE, Kitchener, Ontario",2,3
"650,000","Kitchener, ON","#59 -42 GREEN VALLEY DR, Kitchener, Ontario",4,2
"699,900","Kitchener, ON","53 MILLWOOD Crescent, Kitchener, Ontario",3 + 0,2
"599,000","Kitchener, ON","#E5 -24 MORRISON RD, Kitchener, Ontario",2,2
"999,999","Kitchener, ON","110 WOODEDGE CIRC, Kitchener, Ontario",3,3
"1,825,000","Kitchener, ON","15 BLACK MAPLE CRES, Kitchener, Ontario",2 + 1,4
"599,000","Kitchener, ON","24 MORRISON Road Unit# E5, Kitchener, Ontario",2 + 0,2
"1,825,000","Kitchener, ON","15 BLACK MAPLE Crescent, Kitchener, Ontario",2 + 1,4
"550,000","Kitchener, ON","195 COMMONWEALTH Street Unit# 102, Kitchener, Ontario",2 + 0,2
"999,999","Kitchener, ON","110 WOODEDGE Circle, Kitchener, Ontario",3 + 0,3
"298,900","Kitchener, ON","185 KEHL Street Unit# 301, Kitchener, Ontario",2 + 0,2
"548,888","Kitchener, ON","#708 -100 GARMENT ST, Kitchener, Ontario",1 + 0,1
"548,888","Kitchener, ON","100 GARMENT Street Unit# 708, Kitchener, Ontario",1 + 0,1
"699,700","Kitchener, ON","189 BECHTEL DR, Kitchener, Ontario",3,2
"699,700","Kitchener, ON","189 BECHTEL Drive, Kitchener, Ontario",3 + 0,2
"999,000","Kitchener, ON","259 BIEHN Drive, Kitchener, Ontario",3 + 0,3
"1,099,990","Kitchener, ON","279 STEEPLERIDGE ST, Kitchener, Ontario",4 + 2,4
"1,099,900","Kitchener, ON","163 PARK ST, Kitchener, Ontario",6 + 2,3
"499,900","Kitchener, ON","164 HEIMAN Street Unit# 3C, Kitchener, Ontario",3 + 0,3
"999,999","Kitchener, ON","145 WINDING WOOD CRES, Kitchener, Ontario",4,3
"899,000","Kitchener, ON","23 HEDGESTONE CRES, Kitchener, Ontario",3,2
"799,000","Kitchener, ON","42 WENDY CRES, Kitchener, Ontario",4,3
"1,099,990","Kitchener, ON","279 STEEPLERIDGE Street, Kitchener, Ontario",4 + 2,4
"750,000","Kitchener, ON","4 GLEN LAKE Crescent, Kitchener, Ontario",3 + 2,3
"625,000","Kitchener, ON","16 UPPER CANADA Drive, Kitchener, Ontario",3 + 1,2
"515,000","Kitchener, ON","38 HOWE Drive Unit# 11B, Kitchener, Ontario",1 + 0,1
"799,900","Kitchener, ON","51 HIGHLAND Road W, Kitchener, Ontario",2 + 0,2
"849,900","Kitchener, ON","192 HUCK Crescent, Kitchener, Ontario",4 + 0,3
"699,000","Kitchener, ON","198 MAITLAND Street, Kitchener, Ontario",3 + 0,3
"750,000","Kitchener, ON","#15 -468 DOON SOUTH DR, Kitchener, Ontario",3,2
"650,000","Kitchener, ON","42 GREEN VALLEY Drive Unit# 59, Kitchener, Ontario",4 + 0,2
"674,900","Kitchener, ON","175 SIEBERT Avenue Unit# 11, Kitchener, Ontario",3 + 0,3
"799,900","Kitchener, ON","42 WENDY Crescent, Kitchener, Ontario",3 + 1,3
"1,299,000","Kitchener, ON","206 BLAIR CREEK DR, Kitchener, Ontario",4,3
"750,000","Kitchener, ON","468 DOON SOUTH Drive Unit# 15, Kitchener, Ontario",3 + 0,2
"699,900","Kitchener, ON","128 DONNENWERTH Drive, Kitchener, Ontario",3 + 0,2
"1,199,900","Kitchener, ON","905 WOODBINE Court, Kitchener, Ontario",4 + 1,4
"999,999","Kitchener, ON","145 WINDING WOOD Crescent, Kitchener, Ontario",4 + 0,3
"2,225,000","Kitchener, ON","22 FALCONRIDGE DR, Kitchener, Ontario",5,5
"749,900","Kitchener, ON","50 PINNACLE Drive Unit# 39, Kitchener, Ontario",3 + 0,3
"599,900","Kitchener, ON","#19 -111 TRAYNOR AVE, Kitchener, Ontario",3,2
"499,000","Kitchener, ON","118 112 BENTON Street, Kitchener, Ontario",1,1
"799,900","Kitchener, ON","115 UPPER CANADA DR, Kitchener, Ontario",3 + 1,2
"1,100,000","Kitchener, ON","857 THOMAS SLEE Drive, Kitchener, Ontario",3 + 1,4
"799,900","Kitchener, ON","79 HEARTH Crescent, Kitchener, Ontario",3 + 0,2
"875,000","Kitchener, ON","231 CLARK Avenue, Kitchener, Ontario",3 + 0,1
"779,900","Kitchener, ON","66 SUMMIT Avenue, Kitchener, Ontario",4 + 0,2
"1,099,900","Kitchener, ON","163 PARK Street, Kitchener, Ontario",6 + 2,3
"1,849,900","Kitchener, ON","204 FOREST CREEK DR, Kitchener, Ontario",5 + 2,4
"449,900","Kitchener, ON","404 KING Street W Unit# 410, Waterloo, Ontario",1 + 0,1
"899,900","Kitchener, ON","1066 UNION Street, Kitchener, Ontario",2 + 2,2
"1,199,000","Kitchener, ON","23 FORFAR Avenue, Kitchener, Ontario",4 + 1,4
"499,000","Kitchener, ON","#118 -112 BENTON ST, Kitchener, Ontario",1,1
"799,900","Kitchener, ON","599 PIONEER DR, Kitchener, Ontario",3,2
"799,000","Kitchener, ON","228 WATERBROOKE LANE, Kitchener, Ontario",3,3
"799,900","Kitchener, ON","599 PIONEER Drive, Kitchener, Ontario",3 + 0,2
"799,900","Kitchener, ON","116 TALBOT Street, Kitchener, Ontario",3 + 0,2
"829,000","Kitchener, ON","126 HAZELGLEN DR, Kitchener, Ontario",3,2
"1,299,000","Kitchener, ON","115 ROCKCLIFFE Drive, Kitchener, Ontario",4 + 1,4
"1,246,000","Kitchener, ON","22 GLORIA ST, Kitchener, Ontario",4,4
"948,000","Kitchener, ON","293 FEATHERSTONE CRES, Kitchener, Ontario",3,4
"499,900","Kitchener, ON","46 CEDARWOODS Crescent Unit# 30, Kitchener, Ontario",3 + 0,2
"399,900","Kitchener, ON","185 KEHL Street Unit# 210, Kitchener, Ontario",1 + 0,1
"749,900","Kitchener, ON","34 PRINCE ALBERT BLVD, Kitchener, Ontario",3,3
"749,900","Kitchener, ON","34 PRINCE ALBERT Boulevard, Kitchener, Ontario",3 + 0,3
"999,000","Kitchener, ON","259 APPLE HILL CRES, Kitchener, Ontario",4 + 2,4
"5,500,000","Kitchener, ON","1385 BLEAMS RD, Kitchener, Ontario",0,
"815,000","Kitchener, ON","#L81 -223 PIONEER DR, Kitchener, Ontario",3,2
"948,000","Kitchener, ON","293 FEATHERSTONE Crescent, Kitchener, Ontario",3 + 0,4
"815,000","Kitchener, ON","223 PIONEER Drive Unit# L81, Waterloo, Ontario",3 + 0,2
"5,500,000","Kitchener, ON","1385 BLEAMS Road, Kitchener, Ontario",,
"699,000","Kitchener, ON","7 UPPER MERCER Street Unit# T78, Kitchener, Ontario",2 + 1,4
"649,900","Kitchener, ON","184 MILL Street, Kitchener, Ontario",3 + 0,1
"999,000","Kitchener, ON","259 APPLE HILL Crescent, Kitchener, Ontario",4 + 2,4
"799,990","Kitchener, ON","57 FENSIDE ST, Kitchener, Ontario",3,3
"749,000","Kitchener, ON","103 MONTANA CRES, Kitchener, Ontario",3 + 2,3
"1,199,900","Kitchener, ON","206 EAGLECREST ST, Kitchener, Ontario",4,3
"1,124,900","Kitchener, ON","1260 OLD ZELLER DR, Kitchener, Ontario",3,3
"1,124,900","Kitchener, ON","1260 OLD ZELLER Drive, Kitchener, Ontario",3 + 0,3
"749,000","Kitchener, ON","103 MONTANA Crescent, Kitchener, Ontario",3 + 2,3
"699,000","Kitchener, ON","7 UPPER MERCER ST, Kitchener, Ontario",2 + 1,4
"899,900","Kitchener, ON","222 FEATHERSTONE CRES, Kitchener, Ontario",3,3
"799,999","Kitchener, ON","86 PONY WAY, Kitchener, Ontario",3,3
"529,900","Kitchener, ON","#610 -55 DUKE ST W, Kitchener, Ontario",1,1
"850,000","Kitchener, ON","155 THOMAS SLEE Drive Unit# 3I, Kitchener, Ontario",2 + 0,3
"1,469,900","Kitchener, ON","459 MOORLANDS CRES, Kitchener, Ontario",4 + 0,3
"1,829,999","Kitchener, ON","199 FOREST CREEK DRIVE Drive, Kitchener, Ontario",4 + 0,3
"749,000","Kitchener, ON","50 FLORENCE Avenue, Kitchener, Ontario",3 + 0,2
"1,469,900","Kitchener, ON","459 Moorlands Crescent, Kitchener, Ontario",4,3
"1,849,900","Kitchener, ON","284 FOREST CREEK DR, Kitchener, Ontario",4 + 0,4
"775,000","Kitchener, ON","511 NORTHBROOK Place, Kitchener, Ontario",3 + 0,3
"1,849,900","Kitchener, ON","284 FOREST CREEK Drive, Kitchener, Ontario",4 + 0,4
"899,900","Kitchener, ON","39 OAKWOOD AVE, Kitchener, Ontario",2,2
"1,399,999","Kitchener, ON","305 PARK ST, Kitchener, Ontario",4,3
"999,000","Kitchener, ON","99 PARKVALE DR, Kitchener, Ontario",3 + 1,3
"699,900","Kitchener, ON","#82 -110 HIGHLAND RD, Kitchener, Ontario",3 + 1,3
"1,399,999","Kitchener, ON","305 PARK Street, Kitchener, Ontario",4 + 0,3
"799,000","Kitchener, ON","249 RED CLOVER Court, Kitchener, Ontario",3 + 0,2
"699,900","Kitchener, ON","201 CEDAR ST, Kitchener, Ontario",3 + 0,2
"595,000","Kitchener, ON","#123 -110 FERGUS AVE, Kitchener, Ontario",1,1
"1,799,000","Kitchener, ON","945 DUNNIGAN CRT, Kitchener, Ontario",5,4
"595,000","Kitchener, ON","110 FERGUS Avenue Unit# 123, Kitchener, Ontario",1 + 0,1
"825,000","Kitchener, ON","30 FAIRLAWN Road, Kitchener, Ontario",3 + 1,3
"699,900","Kitchener, ON","201 CEDAR Street S, Kitchener, Ontario",3 + 0,2
"899,999","Kitchener, ON","348 VANIER DR, Kitchener, Ontario",3 + 1,2
"899,999","Kitchener, ON","348 VANIER Drive, Kitchener, Ontario",3 + 1,2
"799,000","Kitchener, ON","30 SIXTH Avenue, Kitchener, Ontario",3 + 1,3
"799,000","Kitchener, ON","30 SIXTH AVE, Kitchener, Ontario",3 + 1,3
"899,000","Kitchener, ON","6 APPLEBY ST, Kitchener, Ontario",3,3
"1,175,000","Kitchener, ON","236 FOREST HILL DR, Kitchener, Ontario",3 + 2,2
"899,000","Kitchener, ON","6 APPLEBY Street, Kitchener, Ontario",3 + 0,3
"699,900","Kitchener, ON","110 HIGHLAND Road E Unit# 82, Kitchener, Ontario",3 + 0,4
"799,900","Kitchener, ON","215 HAZELGLEN Drive, Kitchener, Ontario",3 + 0,2
"949,000","Kitchener, ON","1 PEQUEGNAT AVE, Kitchener, Ontario",4,2
"939,999","Kitchener, ON","36 DALEGROVE DR, Kitchener, Ontario",3 + 2,3
"749,900","Kitchener, ON","232 ROLLING MEADOWS DR, Kitchener, Ontario",3 + 1,2
"749,900","Kitchener, ON","232 ROLLING MEADOWS Drive, Kitchener, Ontario",3 + 1,2
"799,900","Kitchener, ON","62 COACH HILL Drive, Kitchener, Ontario",3 + 1,2
"1,099,000","Kitchener, ON","11 SADDLEBROOK CRT, Kitchener, Ontario",4,3
"899,900","Kitchener, ON","231 LAWRENCE AVE, Kitchener, Ontario",4 + 0,2
"930,000","Kitchener, ON","66 BONIFACE AVE, Kitchener, Ontario",2 + 1,2
"930,000","Kitchener, ON","66 Boniface Avenue, Kitchener, Ontario",2 + 1,2
"999,900","Kitchener, ON","1010 QUEENS BLVD, Kitchener, Ontario",5,3
"799,990","Kitchener, ON","14 STIRLING Avenue N, Kitchener, Ontario",2 + 2,2
"999,900","Kitchener, ON","1010 QUEENS Boulevard, Kitchener, Ontario",5 + 0,3
"1,050,000","Kitchener, ON","113 MOUNTAIN MINT CRES, Kitchener, Ontario",3 + 1,4
"899,900","Kitchener, ON","231 LAWRENCE Avenue, Kitchener, Ontario",4 + 0,2
"899,900","Kitchener, ON","905 DUNBLANE CRT, Kitchener, Ontario",3,4
"449,000","Kitchener, ON","#1510 -100 GARMENT ST, Kitchener, Ontario",1,1
